training_id,employee_id,course_name,course_category,assigned_date,completion_date,completion_status,training_hours,training_score,ingestion_timestamp,source_file_name,source_system,pipeline_run_id
TRN001202,EMP0468,Inclusive Hiring,HR,2026-01-30,2026-02-08,Completed,3.6,99.3,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001203,EMP0468,Presentation Skills,Soft Skills,2024-12-21,2025-02-02,Completed,5.0,82.2,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001204,EMP0469,Information Security Awareness,Compliance,2025-08-27,2025-10-09,Completed,11.5,63.5,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001205,EMP0469,Budget Management,Finance,2025-03-23,2025-05-02,Completed,7.2,59.0,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001206,EMP0469,Leading High Performing Teams,Leadership,2025-12-20,2026-01-26,Completed,15.0,99.0,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001207,EMP0469,Power BI Fundamentals,Technical,2025-08-03,2025-08-20,Completed,11.5,92.0,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001208,EMP0470,Communication Skills,Soft Skills,2025-06-25,2025-08-05,Completed,5.6,63.6,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001209,EMP0470,Inclusive Hiring,HR,2026-05-15,2026-05-18,Completed,13.2,76.1,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001210,EMP0471,Budget Management,Finance,2024-03-23,,Overdue,8.0,,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001211,EMP0471,Python for Data Analysis,Technical,2025-06-22,2025-06-28,Completed,5.4,87.9,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001212,EMP0472,Inclusive Hiring,HR,2026-05-19,2026-06-01,Completed,13.2,69.0,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001213,EMP0473,Presentation Skills,Soft Skills,2025-06-09,2025-06-17,Completed,11.4,69.8,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001214,EMP0473,Stakeholder Management,Soft Skills,2026-03-26,2026-04-21,Completed,15.4,83.1,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001215,EMP0473,Presentation Skills,Soft Skills,2024-10-08,,In Progress,2.9,,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001216,EMP0474,Financial Controls,Finance,2026-04-11,2026-04-20,Completed,14.6,90.2,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001217,EMP0474,Financial Controls,Finance,2025-05-28,2025-06-14,Completed,8.3,76.0,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001218,EMP0474,Employee Relations Essentials,HR,2024-02-12,,Not Started,7.2,,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001219,EMP0475,Coaching Skills,Leadership,2024-07-18,,In Progress,14.1,,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001220,EMP0475,Data Protection Training,Compliance,2025-05-18,2025-06-26,Completed,2.0,86.1,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001221,EMP0475,Information Security Awareness,Compliance,2025-05-31,,Not Started,12.8,,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001222,EMP0475,Communication Skills,Soft Skills,2025-05-26,2025-06-08,Completed,11.4,70.5,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001223,EMP0476,Financial Controls,Finance,2024-10-05,2024-10-12,Completed,1.6,78.7,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001224,EMP0476,Coaching Skills,Leadership,2025-04-29,2025-05-17,Completed,6.7,70.2,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001225,EMP0476,First Line Manager Training,Leadership,2025-07-07,2025-07-18,Completed,4.8,88.8,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001226,EMP0476,Financial Controls,Finance,2025-11-20,2025-11-30,Completed,14.6,84.1,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001227,EMP0477,Coaching Skills,Leadership,2026-06-20,2026-06-30,Completed,14.0,89.3,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001228,EMP0478,Information Security Awareness,Compliance,2025-06-24,2025-07-11,Completed,15.5,71.3,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001229,EMP0478,Coaching Skills,Leadership,2025-09-22,2025-11-03,Completed,5.2,74.6,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001230,EMP0478,Presentation Skills,Soft Skills,2025-05-21,,Overdue,11.6,,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001231,EMP0478,Python for Data Analysis,Technical,2024-12-19,,Overdue,14.9,,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001232,EMP0479,SQL for Analysts,Technical,2026-03-16,2026-04-12,Completed,13.4,60.5,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001233,EMP0479,Budget Management,Finance,2024-07-19,2024-07-22,Completed,10.2,50.6,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001234,EMP0480,Workplace Health and Safety,Compliance,2024-04-09,2024-05-14,Completed,5.4,74.2,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001235,EMP0480,Employee Relations Essentials,HR,2025-03-18,2025-04-14,Completed,3.8,69.6,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001236,EMP0480,Employee Relations Essentials,HR,2025-11-21,,In Progress,5.6,,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001237,EMP0480,Stakeholder Management,Soft Skills,2025-01-01,2025-01-22,Completed,11.6,89.3,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001238,EMP0481,Cloud Data Fundamentals,Technical,2026-01-05,2026-01-28,Completed,15.8,80.4,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001239,EMP0482,Power BI Fundamentals,Technical,2025-12-02,2026-01-05,Completed,2.3,86.0,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001240,EMP0482,Data Protection Training,Compliance,2026-06-23,2026-06-30,Completed,9.7,73.0,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001241,EMP0482,Power BI Fundamentals,Technical,2024-09-29,2024-10-15,Completed,9.8,64.4,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001242,EMP0482,Employee Relations Essentials,HR,2025-04-13,2025-05-17,Completed,14.7,89.1,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001243,EMP0483,Financial Controls,Finance,2024-09-30,2024-11-01,Completed,11.4,70.6,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001244,EMP0483,Leading High Performing Teams,Leadership,2025-12-18,2026-01-03,Completed,8.7,57.6,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001245,EMP0484,Communication Skills,Soft Skills,2024-07-12,2024-08-15,Completed,3.5,79.0,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001246,EMP0485,Financial Controls,Finance,2025-07-05,2025-08-07,Completed,2.2,70.5,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001247,EMP0485,Workplace Health and Safety,Compliance,2024-02-26,,Not Started,1.5,,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001248,EMP0485,Information Security Awareness,Compliance,2025-06-15,,Overdue,12.4,,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001249,EMP0486,Stakeholder Management,Soft Skills,2025-01-01,2025-01-19,Completed,3.9,72.2,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001250,EMP0487,Budget Management,Finance,2025-09-23,2025-10-17,Completed,10.2,85.5,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001251,EMP0488,Data Protection Training,Compliance,2024-05-05,,In Progress,6.9,,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001252,EMP0488,Information Security Awareness,Compliance,2024-11-17,,Not Started,5.6,,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001253,EMP0488,Data Protection Training,Compliance,2025-06-26,2025-07-22,Completed,3.0,74.7,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001254,EMP0489,Presentation Skills,Soft Skills,2025-05-21,2025-06-23,Completed,8.9,68.4,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001255,EMP0489,Power BI Fundamentals,Technical,2024-12-01,2024-12-31,Completed,4.6,68.2,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001256,EMP0489,Stakeholder Management,Soft Skills,2024-05-05,2024-05-19,Completed,3.5,81.1,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001257,EMP0489,Stakeholder Management,Soft Skills,2026-04-10,2026-05-21,Completed,11.7,67.7,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001258,EMP0490,Python for Data Analysis,Technical,2025-10-23,2025-11-01,Completed,15.7,83.4,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001259,EMP0490,Presentation Skills,Soft Skills,2025-11-17,,Not Started,8.9,,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001260,EMP0490,Data Protection Training,Compliance,2025-05-01,2025-05-10,Completed,2.1,73.8,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001261,EMP0491,Inclusive Hiring,HR,2026-04-11,,Not Started,13.1,,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001262,EMP0491,Leading High Performing Teams,Leadership,2026-03-18,,Overdue,10.6,,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001263,EMP0491,Financial Controls,Finance,2026-03-22,2026-03-25,Completed,10.7,71.9,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001264,EMP0491,Coaching Skills,Leadership,2026-02-24,,Overdue,7.7,,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001265,EMP0492,Workplace Health and Safety,Compliance,2026-01-15,,Overdue,6.7,,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001266,EMP0492,Information Security Awareness,Compliance,2025-09-04,,In Progress,5.2,,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001267,EMP0492,Inclusive Hiring,HR,2025-01-02,2025-01-28,Completed,4.2,80.2,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001268,EMP0492,Leading High Performing Teams,Leadership,2025-01-13,,Not Started,14.6,,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001269,EMP0493,SQL for Analysts,Technical,2025-06-25,2025-07-08,Completed,7.9,67.4,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001270,EMP0493,Budget Management,Finance,2026-01-14,,In Progress,9.4,,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001271,EMP0494,Budget Management,Finance,2026-05-18,2026-06-18,Completed,5.4,79.0,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001272,EMP0494,Coaching Skills,Leadership,2026-02-22,2026-02-26,Completed,14.7,62.4,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001273,EMP0494,Financial Controls,Finance,2025-07-15,2025-07-19,Completed,12.7,73.1,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001274,EMP0494,Cloud Data Fundamentals,Technical,2026-03-15,2026-04-01,Completed,4.2,65.5,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001275,EMP0495,Leading High Performing Teams,Leadership,2026-05-16,2026-06-14,Completed,10.8,86.3,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001276,EMP0495,Financial Controls,Finance,2025-05-20,2025-06-28,Completed,3.3,80.3,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001277,EMP0495,Presentation Skills,Soft Skills,2024-10-17,2024-11-15,Completed,5.7,100.0,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001278,EMP0495,Coaching Skills,Leadership,2025-12-15,2025-12-29,Completed,9.3,89.1,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001279,EMP0495,Leading High Performing Teams,Leadership,2025-07-09,,Overdue,1.9,,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001280,EMP0496,Leading High Performing Teams,Leadership,2025-06-18,,In Progress,10.0,,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001281,EMP0496,Inclusive Hiring,HR,2026-02-22,,Overdue,12.3,,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001282,EMP0496,SQL for Analysts,Technical,2025-05-28,2025-06-05,Completed,2.2,95.0,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001283,EMP0496,Employee Relations Essentials,HR,2026-03-24,2026-04-25,Completed,9.8,82.3,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001284,EMP0496,Communication Skills,Soft Skills,2026-03-05,2026-04-17,Completed,12.2,77.4,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001285,EMP0497,Workplace Health and Safety,Compliance,2025-02-05,2025-02-18,Completed,7.3,90.3,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001286,EMP0497,Stakeholder Management,Soft Skills,2024-05-06,2024-05-26,Completed,12.5,79.7,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001287,EMP0497,Communication Skills,Soft Skills,2024-07-03,2024-08-15,Completed,5.8,70.4,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001288,EMP0497,Power BI Fundamentals,Technical,2024-12-27,2025-01-13,Completed,13.7,84.4,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001289,EMP0497,Python for Data Analysis,Technical,2024-04-12,2024-04-29,Completed,1.2,53.6,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001290,EMP0498,Cloud Data Fundamentals,Technical,2024-02-07,2024-02-25,Completed,14.2,85.2,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001291,EMP0498,Employee Relations Essentials,HR,2024-02-09,,Not Started,12.1,,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001292,EMP0499,Stakeholder Management,Soft Skills,2024-08-16,2024-09-25,Completed,14.0,84.0,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001293,EMP0499,Communication Skills,Soft Skills,2025-04-27,2025-06-01,Completed,5.1,84.9,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001294,EMP0499,Information Security Awareness,Compliance,2025-12-02,2025-12-25,Completed,12.0,87.5,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001295,EMP0500,Financial Controls,Finance,2025-07-21,,In Progress,15.9,,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001296,EMP0500,Leading High Performing Teams,Leadership,2026-03-15,2026-04-02,Completed,7.5,74.9,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001297,EMP0500,Financial Controls,Finance,2025-11-30,,Not Started,9.6,,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001298,EMP0501,Leading High Performing Teams,Leadership,2026-05-15,2026-05-20,Completed,8.4,78.2,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001299,EMP0501,Inclusive Hiring,HR,2025-07-20,2025-08-06,Completed,7.1,88.5,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001300,EMP0502,Workplace Health and Safety,Compliance,2026-05-01,2026-05-26,Completed,4.1,88.3,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001301,EMP0503,Coaching Skills,Leadership,2025-04-10,,Not Started,4.1,,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001302,EMP0503,Financial Controls,Finance,2024-12-31,2025-01-04,Completed,15.5,65.5,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001303,EMP0504,Inclusive Hiring,HR,2026-03-20,2026-03-24,Completed,13.3,73.3,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001304,EMP0504,Python for Data Analysis,Technical,2026-05-15,2026-05-21,Completed,15.5,74.0,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001305,EMP0504,Cloud Data Fundamentals,Technical,2026-04-13,2026-04-25,Completed,4.4,72.9,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001306,EMP0504,Stakeholder Management,Soft Skills,2026-03-02,2026-03-05,Completed,13.0,72.5,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001307,EMP0505,Data Protection Training,Compliance,2024-06-05,2024-07-02,Completed,12.5,49.9,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001308,EMP0506,Workplace Health and Safety,Compliance,2025-06-24,,In Progress,12.8,,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001309,EMP0506,Presentation Skills,Soft Skills,2025-02-27,2025-04-08,Completed,7.5,85.1,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001310,EMP0506,Budget Management,Finance,2024-09-26,,In Progress,13.9,,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001311,EMP0506,Cloud Data Fundamentals,Technical,2025-08-10,2025-08-13,Completed,7.6,83.1,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001312,EMP0507,Stakeholder Management,Soft Skills,2025-11-22,2025-11-30,Completed,10.5,66.8,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001313,EMP0507,Cloud Data Fundamentals,Technical,2025-02-21,2025-04-02,Completed,12.8,67.4,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001314,EMP0508,Information Security Awareness,Compliance,2026-04-17,2026-05-29,Completed,8.4,74.5,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001315,EMP0508,Stakeholder Management,Soft Skills,2025-08-12,,In Progress,10.9,,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001316,EMP0508,Financial Controls,Finance,2025-11-15,2025-12-18,Completed,11.5,86.8,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001317,EMP0508,Coaching Skills,Leadership,2025-05-08,2025-05-21,Completed,6.6,75.8,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001318,EMP0509,Employee Relations Essentials,HR,2024-07-26,2024-08-22,Completed,4.2,73.0,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001319,EMP0509,Coaching Skills,Leadership,2024-08-16,2024-09-26,Completed,13.2,64.6,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001320,EMP0510,Leading High Performing Teams,Leadership,2024-01-26,2024-01-28,Completed,10.4,67.8,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001321,EMP0510,Communication Skills,Soft Skills,2025-03-13,2025-03-22,Completed,6.7,62.2,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001322,EMP0511,Stakeholder Management,Soft Skills,2025-09-08,2025-10-14,Completed,14.0,64.3,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001323,EMP0512,Leading High Performing Teams,Leadership,2026-04-13,2026-04-15,Completed,15.4,69.9,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001324,EMP0512,Leading High Performing Teams,Leadership,2025-08-06,,In Progress,5.7,,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001325,EMP0513,Employee Relations Essentials,HR,2025-03-11,,In Progress,11.7,,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001326,EMP0514,Budget Management,Finance,2024-10-30,2024-11-02,Completed,4.9,72.3,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001327,EMP0514,Coaching Skills,Leadership,2024-04-04,2024-05-02,Completed,11.3,81.2,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001328,EMP0514,Workplace Health and Safety,Compliance,2026-02-03,,In Progress,4.1,,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001329,EMP0514,Python for Data Analysis,Technical,2026-06-08,2026-06-16,Completed,6.8,81.8,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001330,EMP0515,Financial Controls,Finance,2025-09-17,2025-10-05,Completed,14.6,65.5,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001331,EMP0516,Workplace Health and Safety,Compliance,2025-09-27,2025-10-26,Completed,14.0,99.1,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001332,EMP0516,Communication Skills,Soft Skills,2024-01-13,2024-01-16,Completed,3.3,72.0,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001333,EMP0516,Stakeholder Management,Soft Skills,2025-09-29,2025-11-08,Completed,15.1,82.6,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001334,EMP0517,Inclusive Hiring,HR,2024-10-04,2024-11-01,Completed,14.4,59.9,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001335,EMP0518,Communication Skills,Soft Skills,2024-02-29,2024-03-12,Completed,13.0,89.1,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001336,EMP0518,Presentation Skills,Soft Skills,2025-10-17,2025-11-10,Completed,7.3,66.1,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001337,EMP0518,Information Security Awareness,Compliance,2026-04-15,2026-05-23,Completed,12.1,63.8,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001338,EMP0519,Leading High Performing Teams,Leadership,2025-08-16,2025-09-18,Completed,4.3,80.6,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001339,EMP0519,Employee Relations Essentials,HR,2026-04-02,2026-04-04,Completed,9.9,90.9,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001340,EMP0519,Coaching Skills,Leadership,2026-04-30,2026-05-06,Completed,9.9,81.3,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001341,EMP0519,Python for Data Analysis,Technical,2026-02-01,2026-02-12,Completed,4.1,84.7,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
