leave_id,employee_id,leave_type,leave_start_date,leave_end_date,leave_days,leave_status,ingestion_timestamp,source_file_name,source_system,pipeline_run_id
LEV002293,EMP0464,Annual,2026-04-10,2026-04-16,7,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV002294,EMP0466,Maternity,2024-07-18,2024-09-22,67,Pending,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV002295,EMP0466,Annual,2025-07-16,2025-07-17,2,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV002296,EMP0466,Sick,2025-08-02,2025-08-06,5,Pending,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV002297,EMP0466,Annual,2026-03-04,2026-03-06,3,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV002298,EMP0467,Sick,2024-01-06,2024-01-09,4,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV002299,EMP0467,Annual,2024-11-11,2024-11-13,3,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV002300,EMP0467,Annual,2024-04-17,2024-04-23,7,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV002301,EMP0467,Sick,2025-05-23,2025-05-24,2,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV002302,EMP0467,Sick,2025-11-28,2025-12-02,5,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV002303,EMP0467,Annual,2025-05-27,2025-06-02,7,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV002304,EMP0467,Unpaid,2026-03-16,2026-03-20,5,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV002305,EMP0468,Annual,2024-02-19,2024-02-27,9,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV002306,EMP0468,Annual,2024-10-24,2024-10-31,8,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV002307,EMP0468,Unpaid,2024-12-04,2024-12-06,3,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV002308,EMP0468,Annual,2025-10-28,2025-10-29,2,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV002309,EMP0468,Annual,2026-05-20,2026-05-28,9,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV002310,EMP0468,Sick,2026-04-19,2026-04-20,2,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV002311,EMP0468,Annual,2026-04-04,2026-04-12,9,Rejected,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV002312,EMP0468,Annual,2026-01-07,2026-01-12,6,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV002313,EMP0469,Annual,2025-08-12,2025-08-12,1,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV002314,EMP0469,Annual,2025-05-22,2025-05-26,5,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV002315,EMP0470,Sick,2024-12-19,2024-12-19,1,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV002316,EMP0470,Annual,2024-12-13,2024-12-15,3,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV002317,EMP0470,Annual,2024-09-10,2024-09-17,8,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV002318,EMP0470,Annual,2025-01-20,2025-01-29,10,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV002319,EMP0470,Annual,2025-03-05,2025-03-06,2,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV002320,EMP0470,Unpaid,2025-04-10,2025-04-11,2,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV002321,EMP0470,Sick,2025-06-19,2025-06-21,3,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV002322,EMP0470,Unpaid,2025-11-08,2025-11-14,7,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV002323,EMP0470,Unpaid,2026-03-09,2026-03-15,7,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV002324,EMP0471,Sick,2024-10-18,2024-10-21,4,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV002325,EMP0471,Annual,2024-03-19,2024-03-22,4,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV002326,EMP0471,Sick,2024-05-28,2024-05-29,2,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV002327,EMP0471,Sick,2025-03-16,2025-03-17,2,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV002328,EMP0471,Annual,2025-04-15,2025-04-22,8,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV002329,EMP0471,Annual,2026-02-05,2026-02-07,3,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV002330,EMP0472,Sick,2026-06-21,2026-06-25,5,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV002331,EMP0472,Annual,2026-06-23,2026-06-24,2,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV002332,EMP0472,Annual,2026-04-30,2026-05-06,7,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV002333,EMP0473,Annual,2024-09-13,2024-09-18,6,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV002334,EMP0473,Annual,2025-08-18,2025-08-25,8,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV002335,EMP0473,Annual,2025-10-01,2025-10-04,4,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV002336,EMP0473,Annual,2025-02-02,2025-02-03,2,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV002337,EMP0473,Sick,2026-04-02,2026-04-02,1,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV002338,EMP0473,Annual,2026-05-16,2026-05-24,9,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV002339,EMP0474,Annual,2025-05-18,2025-05-20,3,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV002340,EMP0474,Sick,2025-07-08,2025-07-11,4,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV002341,EMP0474,Annual,2025-06-03,2025-06-05,3,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV002342,EMP0474,Paternity,2025-06-25,2025-07-05,11,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV002343,EMP0475,Annual,2024-02-12,2024-02-21,10,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV002344,EMP0475,Annual,2026-06-04,2026-06-12,9,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV002345,EMP0475,Annual,2026-06-18,2026-06-23,6,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV002346,EMP0475,Annual,2026-03-25,2026-03-29,5,Pending,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV002347,EMP0475,Annual,2026-05-21,2026-05-30,10,Rejected,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV002348,EMP0476,Annual,2024-11-07,2024-11-10,4,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV002349,EMP0476,Annual,2024-03-05,2024-03-09,5,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV002350,EMP0476,Sick,2025-03-26,2025-03-26,1,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV002351,EMP0476,Annual,2026-06-23,2026-06-29,7,Pending,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV002352,EMP0476,Sick,2026-04-03,2026-04-07,5,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV002353,EMP0476,Annual,2026-01-27,2026-01-28,2,Rejected,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV002354,EMP0476,Annual,2026-01-31,2026-02-01,2,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV002355,EMP0477,Annual,2024-02-05,2024-02-09,5,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV002356,EMP0477,Annual,2024-06-28,2024-07-07,10,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV002357,EMP0477,Annual,2024-04-10,2024-04-10,1,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV002358,EMP0477,Unpaid,2025-04-16,2025-04-17,2,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV002359,EMP0477,Other,2025-12-25,2025-12-25,1,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV002360,EMP0477,Annual,2026-06-15,2026-06-21,7,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV002361,EMP0477,Other,2026-06-03,2026-06-04,2,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV002362,EMP0477,Annual,2026-04-01,2026-04-07,7,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV002363,EMP0478,Annual,2024-01-25,2024-01-31,7,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV002364,EMP0478,Annual,2024-03-05,2024-03-11,7,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV002365,EMP0478,Annual,2024-09-23,2024-09-29,7,Pending,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV002366,EMP0478,Annual,2024-04-24,2024-05-03,10,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV002367,EMP0478,Unpaid,2025-06-18,2025-06-19,2,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV002368,EMP0478,Annual,2025-06-06,2025-06-14,9,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV002369,EMP0478,Sick,2026-03-01,2026-03-03,3,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV002370,EMP0479,Unpaid,2024-04-25,2024-04-28,4,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV002371,EMP0479,Sick,2025-04-30,2025-05-01,2,Pending,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV002372,EMP0479,Annual,2026-04-09,2026-04-15,7,Pending,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV002373,EMP0479,Annual,2026-03-07,2026-03-13,7,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV002374,EMP0480,Annual,2024-04-27,2024-05-06,10,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV002375,EMP0480,Sick,2024-01-25,2024-01-26,2,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV002376,EMP0480,Annual,2025-12-18,2025-12-20,3,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV002377,EMP0480,Annual,2026-06-09,2026-06-16,8,Pending,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV002378,EMP0480,Sick,2026-05-25,2026-05-25,1,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV002379,EMP0481,Annual,2024-12-23,2024-12-31,9,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV002380,EMP0481,Annual,2025-04-10,2025-04-12,3,Rejected,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV002381,EMP0481,Annual,2025-03-14,2025-03-15,2,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV002382,EMP0481,Annual,2026-06-17,2026-06-19,3,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV002383,EMP0481,Annual,2026-04-05,2026-04-05,1,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV002384,EMP0482,Annual,2025-12-10,2025-12-15,6,Pending,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV002385,EMP0482,Annual,2025-06-09,2025-06-12,4,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV002386,EMP0482,Maternity,2025-04-20,2025-06-16,58,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV002387,EMP0482,Annual,2025-10-02,2025-10-02,1,Rejected,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV002388,EMP0483,Annual,2024-01-22,2024-01-23,2,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV002389,EMP0483,Annual,2025-02-03,2025-02-12,10,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV002390,EMP0483,Annual,2025-09-05,2025-09-14,10,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV002391,EMP0483,Unpaid,2025-10-10,2025-10-16,7,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV002392,EMP0484,Annual,2024-05-22,2024-05-26,5,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV002393,EMP0484,Annual,2025-02-24,2025-03-05,10,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV002394,EMP0484,Sick,2026-05-02,2026-05-05,4,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV002395,EMP0485,Annual,2024-07-28,2024-07-28,1,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV002396,EMP0485,Annual,2024-09-24,2024-09-24,1,Pending,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV002397,EMP0485,Other,2025-11-07,2025-11-07,1,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV002398,EMP0486,Sick,2024-07-15,2024-07-19,5,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV002399,EMP0486,Annual,2025-07-05,2025-07-14,10,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV002400,EMP0486,Annual,2026-04-11,2026-04-12,2,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV002401,EMP0487,Sick,2024-04-22,2024-04-24,3,Rejected,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV002402,EMP0487,Annual,2025-08-19,2025-08-19,1,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV002403,EMP0487,Other,2025-10-15,2025-10-20,6,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV002404,EMP0487,Unpaid,2025-01-19,2025-01-23,5,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV002405,EMP0487,Annual,2026-03-05,2026-03-12,8,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV002406,EMP0488,Annual,2024-04-29,2024-05-03,5,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV002407,EMP0488,Annual,2024-06-20,2024-06-27,8,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV002408,EMP0488,Unpaid,2024-12-15,2024-12-18,4,Pending,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV002409,EMP0488,Sick,2024-12-21,2024-12-24,4,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV002410,EMP0488,Annual,2025-11-04,2025-11-11,8,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV002411,EMP0488,Annual,2025-06-19,2025-06-23,5,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV002412,EMP0488,Sick,2026-05-18,2026-05-18,1,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV002413,EMP0489,Sick,2024-06-17,2024-06-21,5,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV002414,EMP0489,Annual,2025-07-14,2025-07-18,5,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV002415,EMP0489,Annual,2025-07-10,2025-07-12,3,Pending,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV002416,EMP0489,Annual,2025-08-06,2025-08-08,3,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV002417,EMP0489,Annual,2026-01-16,2026-01-25,10,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV002418,EMP0489,Annual,2026-03-08,2026-03-13,6,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV002419,EMP0489,Annual,2026-02-19,2026-02-27,9,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV002420,EMP0490,Sick,2024-08-13,2024-08-17,5,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV002421,EMP0490,Annual,2024-05-13,2024-05-21,9,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV002422,EMP0490,Annual,2024-10-01,2024-10-10,10,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV002423,EMP0490,Annual,2024-10-07,2024-10-15,9,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV002424,EMP0490,Sick,2025-05-28,2025-05-30,3,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV002425,EMP0490,Annual,2025-01-24,2025-01-25,2,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV002426,EMP0490,Sick,2026-02-07,2026-02-09,3,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV002427,EMP0490,Sick,2026-05-22,2026-05-25,4,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV002428,EMP0492,Annual,2024-04-01,2024-04-01,1,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV002429,EMP0492,Annual,2024-03-01,2024-03-04,4,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV002430,EMP0492,Sick,2025-06-12,2025-06-15,4,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV002431,EMP0492,Annual,2026-06-17,2026-06-24,8,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV002432,EMP0492,Annual,2026-06-18,2026-06-22,5,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV002433,EMP0492,Annual,2026-05-30,2026-06-01,3,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV002434,EMP0493,Annual,2024-09-19,2024-09-24,6,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV002435,EMP0493,Sick,2025-03-21,2025-03-25,5,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV002436,EMP0494,Annual,2024-08-02,2024-08-06,5,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV002437,EMP0494,Other,2024-12-14,2024-12-15,2,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV002438,EMP0494,Other,2024-05-09,2024-05-15,7,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV002439,EMP0494,Unpaid,2025-03-28,2025-03-30,3,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV002440,EMP0494,Annual,2026-03-06,2026-03-06,1,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV002441,EMP0495,Annual,2024-07-17,2024-07-21,5,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV002442,EMP0495,Annual,2024-08-27,2024-08-28,2,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV002443,EMP0495,Annual,2024-01-17,2024-01-17,1,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV002444,EMP0495,Unpaid,2024-04-06,2024-04-06,1,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV002445,EMP0495,Unpaid,2024-02-08,2024-02-13,6,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV002446,EMP0495,Sick,2024-10-06,2024-10-10,5,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV002447,EMP0495,Annual,2025-11-05,2025-11-13,9,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV002448,EMP0495,Other,2025-09-09,2025-09-12,4,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV002449,EMP0495,Annual,2025-10-10,2025-10-16,7,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV002450,EMP0496,Other,2025-09-15,2025-09-21,7,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV002451,EMP0496,Annual,2025-12-24,2025-12-31,8,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV002452,EMP0496,Annual,2025-10-26,2025-11-02,8,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
LEV002453,EMP0496,Sick,2026-03-07,2026-03-07,1,Approved,2026-07-09 14:28:10 UTC,leave.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
