payroll_key,payroll_id,employee_key,pay_period_key,annual_salary,monthly_salary,bonus_amount,pay_grade,salary_band,salary_band_sort_order,currency
13677,PAY013677,545,20260301,36000,3000.0,0.0,G4,30K-40K,2,GBP
13678,PAY013678,545,20260401,36000,3000.0,3491.28,G4,30K-40K,2,GBP
13679,PAY013679,545,20260501,36000,3000.0,0.0,G4,30K-40K,2,GBP
13680,PAY013680,545,20260601,36000,3000.0,0.0,G4,30K-40K,2,GBP
13681,PAY013681,546,20260201,24000,2000.0,0.0,G3,Under 30K,1,GBP
13682,PAY013682,546,20260301,24000,2000.0,0.0,G3,Under 30K,1,GBP
13683,PAY013683,546,20260401,24000,2000.0,1225.43,G3,Under 30K,1,GBP
13684,PAY013684,546,20260501,24000,2000.0,0.0,G3,Under 30K,1,GBP
13685,PAY013685,546,20260601,24000,2000.0,0.0,G3,Under 30K,1,GBP
13686,PAY013686,547,20240301,71000,5916.67,0.0,G6,65K-80K,5,GBP
13687,PAY013687,547,20240401,71000,5916.67,0.0,G6,65K-80K,5,GBP
13688,PAY013688,547,20240501,71000,5916.67,0.0,G6,65K-80K,5,GBP
13689,PAY013689,547,20240601,71000,5916.67,0.0,G6,65K-80K,5,GBP
13690,PAY013690,547,20240701,71000,5916.67,0.0,G6,65K-80K,5,GBP
13691,PAY013691,547,20240801,71000,5916.67,0.0,G6,65K-80K,5,GBP
13692,PAY013692,547,20240901,71000,5916.67,0.0,G6,65K-80K,5,GBP
13693,PAY013693,547,20241001,71000,5916.67,0.0,G6,65K-80K,5,GBP
13694,PAY013694,547,20241101,71000,5916.67,0.0,G6,65K-80K,5,GBP
13695,PAY013695,547,20241201,71000,5916.67,0.0,G6,65K-80K,5,GBP
13696,PAY013696,547,20250101,71000,5916.67,0.0,G6,65K-80K,5,GBP
13697,PAY013697,547,20250201,71000,5916.67,0.0,G6,65K-80K,5,GBP
13698,PAY013698,547,20250301,71000,5916.67,0.0,G6,65K-80K,5,GBP
13699,PAY013699,547,20250401,71000,5916.67,1351.94,G6,65K-80K,5,GBP
13700,PAY013700,547,20250501,71000,5916.67,0.0,G6,65K-80K,5,GBP
13701,PAY013701,547,20250601,71000,5916.67,0.0,G6,65K-80K,5,GBP
13702,PAY013702,547,20250701,71000,5916.67,0.0,G6,65K-80K,5,GBP
13703,PAY013703,547,20250801,71000,5916.67,0.0,G6,65K-80K,5,GBP
13704,PAY013704,547,20250901,71000,5916.67,0.0,G6,65K-80K,5,GBP
13705,PAY013705,547,20251001,71000,5916.67,0.0,G6,65K-80K,5,GBP
13706,PAY013706,547,20251101,71000,5916.67,0.0,G6,65K-80K,5,GBP
13707,PAY013707,547,20251201,71000,5916.67,0.0,G6,65K-80K,5,GBP
13708,PAY013708,547,20260101,71000,5916.67,0.0,G6,65K-80K,5,GBP
13709,PAY013709,547,20260201,71000,5916.67,0.0,G6,65K-80K,5,GBP
13710,PAY013710,547,20260301,71000,5916.67,0.0,G6,65K-80K,5,GBP
13711,PAY013711,547,20260401,71000,5916.67,0.0,G6,65K-80K,5,GBP
13712,PAY013712,547,20260501,71000,5916.67,0.0,G6,65K-80K,5,GBP
13713,PAY013713,547,20260601,71000,5916.67,0.0,G6,65K-80K,5,GBP
13714,PAY013714,548,20240101,48500,4041.67,0.0,G4,40K-50K,3,GBP
13715,PAY013715,548,20240201,48500,4041.67,0.0,G4,40K-50K,3,GBP
13716,PAY013716,548,20240301,48500,4041.67,0.0,G4,40K-50K,3,GBP
13717,PAY013717,548,20240401,48500,4041.67,0.0,G4,40K-50K,3,GBP
13718,PAY013718,548,20240501,48500,4041.67,0.0,G4,40K-50K,3,GBP
13719,PAY013719,548,20240601,48500,4041.67,0.0,G4,40K-50K,3,GBP
13720,PAY013720,548,20240701,48500,4041.67,0.0,G4,40K-50K,3,GBP
13721,PAY013721,548,20240801,48500,4041.67,0.0,G4,40K-50K,3,GBP
13722,PAY013722,548,20240901,48500,4041.67,0.0,G4,40K-50K,3,GBP
13723,PAY013723,548,20241001,48500,4041.67,0.0,G4,40K-50K,3,GBP
13724,PAY013724,548,20241101,48500,4041.67,0.0,G4,40K-50K,3,GBP
13725,PAY013725,548,20241201,48500,4041.67,0.0,G4,40K-50K,3,GBP
13726,PAY013726,548,20250101,48500,4041.67,0.0,G4,40K-50K,3,GBP
13727,PAY013727,548,20250201,48500,4041.67,0.0,G4,40K-50K,3,GBP
13728,PAY013728,548,20250301,48500,4041.67,0.0,G4,40K-50K,3,GBP
13729,PAY013729,548,20250401,48500,4041.67,0.0,G4,40K-50K,3,GBP
13730,PAY013730,548,20250501,48500,4041.67,0.0,G4,40K-50K,3,GBP
13731,PAY013731,548,20250601,48500,4041.67,0.0,G4,40K-50K,3,GBP
13732,PAY013732,548,20250701,48500,4041.67,0.0,G4,40K-50K,3,GBP
13733,PAY013733,548,20250801,48500,4041.67,0.0,G4,40K-50K,3,GBP
13734,PAY013734,548,20250901,48500,4041.67,0.0,G4,40K-50K,3,GBP
13735,PAY013735,548,20251001,48500,4041.67,0.0,G4,40K-50K,3,GBP
13736,PAY013736,548,20251101,48500,4041.67,1000.33,G4,40K-50K,3,GBP
13737,PAY013737,548,20251201,48500,4041.67,0.0,G4,40K-50K,3,GBP
13738,PAY013738,548,20260101,48500,4041.67,0.0,G4,40K-50K,3,GBP
13739,PAY013739,548,20260201,48500,4041.67,1397.08,G4,40K-50K,3,GBP
13740,PAY013740,548,20260301,48500,4041.67,0.0,G4,40K-50K,3,GBP
13741,PAY013741,548,20260401,48500,4041.67,0.0,G4,40K-50K,3,GBP
13742,PAY013742,548,20260501,48500,4041.67,0.0,G4,40K-50K,3,GBP
13743,PAY013743,548,20260601,48500,4041.67,0.0,G4,40K-50K,3,GBP
13744,PAY013744,549,20250801,40500,3375.0,0.0,G4,40K-50K,3,GBP
13745,PAY013745,549,20250901,40500,3375.0,0.0,G4,40K-50K,3,GBP
13746,PAY013746,549,20251001,40500,3375.0,382.05,G4,40K-50K,3,GBP
13747,PAY013747,549,20251101,40500,3375.0,0.0,G4,40K-50K,3,GBP
13748,PAY013748,549,20251201,40500,3375.0,0.0,G4,40K-50K,3,GBP
13749,PAY013749,549,20260101,40500,3375.0,0.0,G4,40K-50K,3,GBP
13750,PAY013750,549,20260201,40500,3375.0,0.0,G4,40K-50K,3,GBP
13751,PAY013751,549,20260301,40500,3375.0,0.0,G4,40K-50K,3,GBP
13752,PAY013752,549,20260401,40500,3375.0,0.0,G4,40K-50K,3,GBP
13753,PAY013753,549,20260501,40500,3375.0,0.0,G4,40K-50K,3,GBP
13754,PAY013754,549,20260601,40500,3375.0,0.0,G4,40K-50K,3,GBP
13755,PAY013755,550,20241101,50500,4208.33,0.0,G5,50K-65K,4,GBP
13756,PAY013756,550,20241201,50500,4208.33,0.0,G5,50K-65K,4,GBP
13757,PAY013757,550,20250101,50500,4208.33,0.0,G5,50K-65K,4,GBP
13758,PAY013758,550,20250201,50500,4208.33,0.0,G5,50K-65K,4,GBP
13759,PAY013759,550,20250301,50500,4208.33,0.0,G5,50K-65K,4,GBP
13760,PAY013760,550,20250401,50500,4208.33,0.0,G5,50K-65K,4,GBP
13761,PAY013761,550,20250501,50500,4208.33,0.0,G5,50K-65K,4,GBP
13762,PAY013762,550,20250601,50500,4208.33,0.0,G5,50K-65K,4,GBP
13763,PAY013763,550,20250701,50500,4208.33,0.0,G5,50K-65K,4,GBP
13764,PAY013764,550,20250801,50500,4208.33,0.0,G5,50K-65K,4,GBP
13765,PAY013765,550,20250901,50500,4208.33,1979.37,G5,50K-65K,4,GBP
13766,PAY013766,550,20251001,50500,4208.33,0.0,G5,50K-65K,4,GBP
13767,PAY013767,550,20251101,50500,4208.33,0.0,G5,50K-65K,4,GBP
13768,PAY013768,550,20251201,50500,4208.33,0.0,G5,50K-65K,4,GBP
13769,PAY013769,550,20260101,50500,4208.33,0.0,G5,50K-65K,4,GBP
13770,PAY013770,550,20260201,50500,4208.33,0.0,G5,50K-65K,4,GBP
13771,PAY013771,550,20260301,50500,4208.33,0.0,G5,50K-65K,4,GBP
13772,PAY013772,550,20260401,50500,4208.33,0.0,G5,50K-65K,4,GBP
13773,PAY013773,550,20260501,50500,4208.33,0.0,G5,50K-65K,4,GBP
13774,PAY013774,550,20260601,50500,4208.33,0.0,G5,50K-65K,4,GBP
13775,PAY013775,551,20240101,33000,2750.0,0.0,G4,30K-40K,2,GBP
13776,PAY013776,551,20240201,33000,2750.0,0.0,G4,30K-40K,2,GBP
13777,PAY013777,551,20240301,33000,2750.0,0.0,G4,30K-40K,2,GBP
13778,PAY013778,551,20240401,33000,2750.0,0.0,G4,30K-40K,2,GBP
13779,PAY013779,551,20240501,33000,2750.0,0.0,G4,30K-40K,2,GBP
13780,PAY013780,551,20240601,33000,2750.0,0.0,G4,30K-40K,2,GBP
13781,PAY013781,551,20240701,33000,2750.0,0.0,G4,30K-40K,2,GBP
13782,PAY013782,551,20240801,33000,2750.0,0.0,G4,30K-40K,2,GBP
13783,PAY013783,551,20240901,33000,2750.0,0.0,G4,30K-40K,2,GBP
13784,PAY013784,551,20241001,33000,2750.0,0.0,G4,30K-40K,2,GBP
13785,PAY013785,551,20241101,33000,2750.0,0.0,G4,30K-40K,2,GBP
13786,PAY013786,551,20241201,33000,2750.0,0.0,G4,30K-40K,2,GBP
13787,PAY013787,551,20250101,33000,2750.0,0.0,G4,30K-40K,2,GBP
13788,PAY013788,551,20250201,33000,2750.0,0.0,G4,30K-40K,2,GBP
13789,PAY013789,551,20250301,33000,2750.0,0.0,G4,30K-40K,2,GBP
13790,PAY013790,551,20250401,33000,2750.0,0.0,G4,30K-40K,2,GBP
13791,PAY013791,551,20250501,33000,2750.0,0.0,G4,30K-40K,2,GBP
13792,PAY013792,551,20250601,33000,2750.0,0.0,G4,30K-40K,2,GBP
13793,PAY013793,551,20250701,33000,2750.0,0.0,G4,30K-40K,2,GBP
13794,PAY013794,551,20250801,33000,2750.0,0.0,G4,30K-40K,2,GBP
13795,PAY013795,551,20250901,33000,2750.0,0.0,G4,30K-40K,2,GBP
13796,PAY013796,551,20251001,33000,2750.0,0.0,G4,30K-40K,2,GBP
13797,PAY013797,551,20251101,33000,2750.0,0.0,G4,30K-40K,2,GBP
13798,PAY013798,551,20251201,33000,2750.0,0.0,G4,30K-40K,2,GBP
13799,PAY013799,551,20260101,33000,2750.0,0.0,G4,30K-40K,2,GBP
13800,PAY013800,551,20260201,33000,2750.0,0.0,G4,30K-40K,2,GBP
13801,PAY013801,551,20260301,33000,2750.0,0.0,G4,30K-40K,2,GBP
13802,PAY013802,551,20260401,33000,2750.0,0.0,G4,30K-40K,2,GBP
13803,PAY013803,551,20260501,33000,2750.0,0.0,G4,30K-40K,2,GBP
13804,PAY013804,551,20260601,33000,2750.0,0.0,G4,30K-40K,2,GBP
13805,PAY013805,552,20240101,48000,4000.0,0.0,G5,40K-50K,3,GBP
13806,PAY013806,552,20240201,48000,4000.0,0.0,G5,40K-50K,3,GBP
13807,PAY013807,552,20240301,48000,4000.0,664.0,G5,40K-50K,3,GBP
13808,PAY013808,552,20240401,48000,4000.0,0.0,G5,40K-50K,3,GBP
13809,PAY013809,552,20240501,48000,4000.0,0.0,G5,40K-50K,3,GBP
13810,PAY013810,552,20240601,48000,4000.0,0.0,G5,40K-50K,3,GBP
13811,PAY013811,552,20240701,48000,4000.0,0.0,G5,40K-50K,3,GBP
13812,PAY013812,552,20240801,48000,4000.0,0.0,G5,40K-50K,3,GBP
13813,PAY013813,552,20240901,48000,4000.0,0.0,G5,40K-50K,3,GBP
13814,PAY013814,552,20241001,48000,4000.0,0.0,G5,40K-50K,3,GBP
13815,PAY013815,552,20241101,48000,4000.0,0.0,G5,40K-50K,3,GBP
13816,PAY013816,552,20241201,48000,4000.0,0.0,G5,40K-50K,3,GBP
13817,PAY013817,552,20250101,48000,4000.0,0.0,G5,40K-50K,3,GBP
13818,PAY013818,552,20250201,48000,4000.0,0.0,G5,40K-50K,3,GBP
13819,PAY013819,552,20250301,48000,4000.0,0.0,G5,40K-50K,3,GBP
13820,PAY013820,552,20250401,48000,4000.0,0.0,G5,40K-50K,3,GBP
13821,PAY013821,552,20250501,48000,4000.0,0.0,G5,40K-50K,3,GBP
13822,PAY013822,552,20250601,48000,4000.0,0.0,G5,40K-50K,3,GBP
13823,PAY013823,552,20250701,48000,4000.0,0.0,G5,40K-50K,3,GBP
13824,PAY013824,552,20250801,48000,4000.0,0.0,G5,40K-50K,3,GBP
13825,PAY013825,552,20250901,48000,4000.0,0.0,G5,40K-50K,3,GBP
13826,PAY013826,552,20251001,48000,4000.0,0.0,G5,40K-50K,3,GBP
13827,PAY013827,552,20251101,48000,4000.0,0.0,G5,40K-50K,3,GBP
13828,PAY013828,552,20251201,48000,4000.0,0.0,G5,40K-50K,3,GBP
13829,PAY013829,552,20260101,48000,4000.0,0.0,G5,40K-50K,3,GBP
13830,PAY013830,552,20260201,48000,4000.0,0.0,G5,40K-50K,3,GBP
13831,PAY013831,552,20260301,48000,4000.0,0.0,G5,40K-50K,3,GBP
13832,PAY013832,552,20260401,48000,4000.0,0.0,G5,40K-50K,3,GBP
13833,PAY013833,552,20260501,48000,4000.0,0.0,G5,40K-50K,3,GBP
13834,PAY013834,552,20260601,48000,4000.0,0.0,G5,40K-50K,3,GBP
13835,PAY013835,553,20240101,44500,3708.33,0.0,G4,40K-50K,3,GBP
13836,PAY013836,553,20240201,44500,3708.33,0.0,G4,40K-50K,3,GBP
13837,PAY013837,553,20240301,44500,3708.33,0.0,G4,40K-50K,3,GBP
13838,PAY013838,553,20240401,44500,3708.33,0.0,G4,40K-50K,3,GBP
13839,PAY013839,553,20240501,44500,3708.33,0.0,G4,40K-50K,3,GBP
13840,PAY013840,553,20240601,44500,3708.33,0.0,G4,40K-50K,3,GBP
13841,PAY013841,553,20240701,44500,3708.33,0.0,G4,40K-50K,3,GBP
13842,PAY013842,553,20240801,44500,3708.33,0.0,G4,40K-50K,3,GBP
13843,PAY013843,553,20240901,44500,3708.33,0.0,G4,40K-50K,3,GBP
13844,PAY013844,553,20241001,44500,3708.33,2214.69,G4,40K-50K,3,GBP
13845,PAY013845,553,20241101,44500,3708.33,0.0,G4,40K-50K,3,GBP
13846,PAY013846,553,20241201,44500,3708.33,0.0,G4,40K-50K,3,GBP
13847,PAY013847,553,20250101,44500,3708.33,640.55,G4,40K-50K,3,GBP
13848,PAY013848,553,20250201,44500,3708.33,0.0,G4,40K-50K,3,GBP
13849,PAY013849,553,20250301,44500,3708.33,0.0,G4,40K-50K,3,GBP
13850,PAY013850,553,20250401,44500,3708.33,0.0,G4,40K-50K,3,GBP
13851,PAY013851,553,20250501,44500,3708.33,0.0,G4,40K-50K,3,GBP
13852,PAY013852,553,20250601,44500,3708.33,0.0,G4,40K-50K,3,GBP
13853,PAY013853,553,20250701,44500,3708.33,2983.3,G4,40K-50K,3,GBP
13854,PAY013854,553,20250801,44500,3708.33,0.0,G4,40K-50K,3,GBP
13855,PAY013855,553,20250901,44500,3708.33,0.0,G4,40K-50K,3,GBP
13856,PAY013856,553,20251001,44500,3708.33,0.0,G4,40K-50K,3,GBP
13857,PAY013857,553,20251101,44500,3708.33,0.0,G4,40K-50K,3,GBP
13858,PAY013858,553,20251201,44500,3708.33,0.0,G4,40K-50K,3,GBP
13859,PAY013859,553,20260101,44500,3708.33,0.0,G4,40K-50K,3,GBP
13860,PAY013860,553,20260201,44500,3708.33,0.0,G4,40K-50K,3,GBP
13861,PAY013861,553,20260301,44500,3708.33,0.0,G4,40K-50K,3,GBP
13862,PAY013862,553,20260401,44500,3708.33,0.0,G4,40K-50K,3,GBP
13863,PAY013863,553,20260501,44500,3708.33,0.0,G4,40K-50K,3,GBP
13864,PAY013864,553,20260601,44500,3708.33,0.0,G4,40K-50K,3,GBP
13865,PAY013865,554,20240101,77500,6458.33,2884.92,G5,65K-80K,5,GBP
13866,PAY013866,554,20240201,77500,6458.33,0.0,G5,65K-80K,5,GBP
13867,PAY013867,554,20240301,77500,6458.33,0.0,G5,65K-80K,5,GBP
13868,PAY013868,554,20240401,77500,6458.33,0.0,G5,65K-80K,5,GBP
13869,PAY013869,554,20240501,77500,6458.33,0.0,G5,65K-80K,5,GBP
13870,PAY013870,554,20240601,77500,6458.33,0.0,G5,65K-80K,5,GBP
13871,PAY013871,554,20240701,77500,6458.33,0.0,G5,65K-80K,5,GBP
13872,PAY013872,554,20240801,77500,6458.33,0.0,G5,65K-80K,5,GBP
13873,PAY013873,554,20240901,77500,6458.33,0.0,G5,65K-80K,5,GBP
13874,PAY013874,554,20241001,77500,6458.33,703.17,G5,65K-80K,5,GBP
13875,PAY013875,554,20241101,77500,6458.33,0.0,G5,65K-80K,5,GBP
13876,PAY013876,554,20241201,77500,6458.33,0.0,G5,65K-80K,5,GBP
13877,PAY013877,554,20250101,77500,6458.33,0.0,G5,65K-80K,5,GBP
13878,PAY013878,554,20250201,77500,6458.33,0.0,G5,65K-80K,5,GBP
13879,PAY013879,554,20250301,77500,6458.33,0.0,G5,65K-80K,5,GBP
13880,PAY013880,554,20250401,77500,6458.33,0.0,G5,65K-80K,5,GBP
13881,PAY013881,554,20250501,77500,6458.33,1323.76,G5,65K-80K,5,GBP
13882,PAY013882,554,20250601,77500,6458.33,0.0,G5,65K-80K,5,GBP
13883,PAY013883,554,20250701,77500,6458.33,0.0,G5,65K-80K,5,GBP
13884,PAY013884,554,20250801,77500,6458.33,0.0,G5,65K-80K,5,GBP
13885,PAY013885,554,20250901,77500,6458.33,0.0,G5,65K-80K,5,GBP
13886,PAY013886,554,20251001,77500,6458.33,0.0,G5,65K-80K,5,GBP
13887,PAY013887,554,20251101,77500,6458.33,0.0,G5,65K-80K,5,GBP
13888,PAY013888,554,20251201,77500,6458.33,907.46,G5,65K-80K,5,GBP
13889,PAY013889,554,20260101,77500,6458.33,0.0,G5,65K-80K,5,GBP
13890,PAY013890,554,20260201,77500,6458.33,1004.74,G5,65K-80K,5,GBP
13891,PAY013891,554,20260301,77500,6458.33,0.0,G5,65K-80K,5,GBP
13892,PAY013892,554,20260401,77500,6458.33,0.0,G5,65K-80K,5,GBP
13893,PAY013893,554,20260501,77500,6458.33,0.0,G5,65K-80K,5,GBP
13894,PAY013894,554,20260601,77500,6458.33,0.0,G5,65K-80K,5,GBP
13895,PAY013895,555,20240101,27500,2291.67,0.0,G3,Under 30K,1,GBP
13896,PAY013896,555,20240201,27500,2291.67,0.0,G3,Under 30K,1,GBP
13897,PAY013897,555,20240301,27500,2291.67,0.0,G3,Under 30K,1,GBP
13898,PAY013898,555,20240401,27500,2291.67,0.0,G3,Under 30K,1,GBP
13899,PAY013899,555,20240501,27500,2291.67,0.0,G3,Under 30K,1,GBP
13900,PAY013900,555,20240601,27500,2291.67,0.0,G3,Under 30K,1,GBP
13901,PAY013901,555,20240701,27500,2291.67,0.0,G3,Under 30K,1,GBP
13902,PAY013902,555,20240801,27500,2291.67,0.0,G3,Under 30K,1,GBP
13903,PAY013903,555,20240901,27500,2291.67,0.0,G3,Under 30K,1,GBP
13904,PAY013904,555,20241001,27500,2291.67,0.0,G3,Under 30K,1,GBP
13905,PAY013905,555,20241101,27500,2291.67,0.0,G3,Under 30K,1,GBP
13906,PAY013906,555,20241201,27500,2291.67,0.0,G3,Under 30K,1,GBP
13907,PAY013907,555,20250101,27500,2291.67,0.0,G3,Under 30K,1,GBP
13908,PAY013908,555,20250201,27500,2291.67,0.0,G3,Under 30K,1,GBP
13909,PAY013909,555,20250301,27500,2291.67,0.0,G3,Under 30K,1,GBP
13910,PAY013910,555,20250401,27500,2291.67,0.0,G3,Under 30K,1,GBP
13911,PAY013911,555,20250501,27500,2291.67,0.0,G3,Under 30K,1,GBP
13912,PAY013912,555,20250601,27500,2291.67,0.0,G3,Under 30K,1,GBP
13913,PAY013913,555,20250701,27500,2291.67,0.0,G3,Under 30K,1,GBP
13914,PAY013914,555,20250801,27500,2291.67,0.0,G3,Under 30K,1,GBP
13915,PAY013915,555,20250901,27500,2291.67,0.0,G3,Under 30K,1,GBP
13916,PAY013916,555,20251001,27500,2291.67,0.0,G3,Under 30K,1,GBP
13917,PAY013917,555,20251101,27500,2291.67,0.0,G3,Under 30K,1,GBP
13918,PAY013918,555,20251201,27500,2291.67,0.0,G3,Under 30K,1,GBP
13919,PAY013919,555,20260101,27500,2291.67,0.0,G3,Under 30K,1,GBP
13920,PAY013920,555,20260201,27500,2291.67,0.0,G3,Under 30K,1,GBP
13921,PAY013921,555,20260301,27500,2291.67,0.0,G3,Under 30K,1,GBP
13922,PAY013922,556,20240101,72000,6000.0,0.0,G6,65K-80K,5,GBP
13923,PAY013923,556,20240201,72000,6000.0,0.0,G6,65K-80K,5,GBP
13924,PAY013924,556,20240301,72000,6000.0,0.0,G6,65K-80K,5,GBP
13925,PAY013925,556,20240401,72000,6000.0,0.0,G6,65K-80K,5,GBP
13926,PAY013926,556,20240501,72000,6000.0,0.0,G6,65K-80K,5,GBP
13927,PAY013927,556,20240601,72000,6000.0,0.0,G6,65K-80K,5,GBP
13928,PAY013928,556,20240701,72000,6000.0,0.0,G6,65K-80K,5,GBP
13929,PAY013929,556,20240801,72000,6000.0,0.0,G6,65K-80K,5,GBP
13930,PAY013930,556,20240901,72000,6000.0,0.0,G6,65K-80K,5,GBP
13931,PAY013931,556,20241001,72000,6000.0,0.0,G6,65K-80K,5,GBP
13932,PAY013932,556,20241101,72000,6000.0,0.0,G6,65K-80K,5,GBP
13933,PAY013933,556,20241201,72000,6000.0,1908.12,G6,65K-80K,5,GBP
13934,PAY013934,556,20250101,72000,6000.0,1516.95,G6,65K-80K,5,GBP
13935,PAY013935,556,20250201,72000,6000.0,0.0,G6,65K-80K,5,GBP
13936,PAY013936,556,20250301,72000,6000.0,0.0,G6,65K-80K,5,GBP
13937,PAY013937,556,20250401,72000,6000.0,0.0,G6,65K-80K,5,GBP
13938,PAY013938,556,20250501,72000,6000.0,0.0,G6,65K-80K,5,GBP
13939,PAY013939,556,20250601,72000,6000.0,0.0,G6,65K-80K,5,GBP
13940,PAY013940,556,20250701,72000,6000.0,0.0,G6,65K-80K,5,GBP
13941,PAY013941,556,20250801,72000,6000.0,1166.33,G6,65K-80K,5,GBP
13942,PAY013942,556,20250901,72000,6000.0,0.0,G6,65K-80K,5,GBP
13943,PAY013943,556,20251001,72000,6000.0,3001.61,G6,65K-80K,5,GBP
13944,PAY013944,556,20251101,72000,6000.0,0.0,G6,65K-80K,5,GBP
13945,PAY013945,556,20251201,72000,6000.0,0.0,G6,65K-80K,5,GBP
13946,PAY013946,556,20260101,72000,6000.0,0.0,G6,65K-80K,5,GBP
13947,PAY013947,556,20260201,72000,6000.0,0.0,G6,65K-80K,5,GBP
13948,PAY013948,556,20260301,72000,6000.0,0.0,G6,65K-80K,5,GBP
13949,PAY013949,556,20260401,72000,6000.0,3365.11,G6,65K-80K,5,GBP
13950,PAY013950,556,20260501,72000,6000.0,0.0,G6,65K-80K,5,GBP
13951,PAY013951,556,20260601,72000,6000.0,0.0,G6,65K-80K,5,GBP
13952,PAY013952,557,20240101,67500,5625.0,2846.65,G5,65K-80K,5,GBP
13953,PAY013953,557,20240201,67500,5625.0,0.0,G5,65K-80K,5,GBP
13954,PAY013954,557,20240301,67500,5625.0,0.0,G5,65K-80K,5,GBP
13955,PAY013955,557,20240401,67500,5625.0,0.0,G5,65K-80K,5,GBP
13956,PAY013956,557,20240501,67500,5625.0,0.0,G5,65K-80K,5,GBP
13957,PAY013957,557,20240601,67500,5625.0,0.0,G5,65K-80K,5,GBP
13958,PAY013958,557,20240701,67500,5625.0,0.0,G5,65K-80K,5,GBP
13959,PAY013959,557,20240801,67500,5625.0,0.0,G5,65K-80K,5,GBP
13960,PAY013960,557,20240901,67500,5625.0,0.0,G5,65K-80K,5,GBP
13961,PAY013961,557,20241001,67500,5625.0,0.0,G5,65K-80K,5,GBP
13962,PAY013962,557,20241101,67500,5625.0,0.0,G5,65K-80K,5,GBP
13963,PAY013963,557,20241201,67500,5625.0,0.0,G5,65K-80K,5,GBP
13964,PAY013964,557,20250101,67500,5625.0,0.0,G5,65K-80K,5,GBP
13965,PAY013965,557,20250201,67500,5625.0,2439.91,G5,65K-80K,5,GBP
13966,PAY013966,557,20250301,67500,5625.0,0.0,G5,65K-80K,5,GBP
13967,PAY013967,557,20250401,67500,5625.0,0.0,G5,65K-80K,5,GBP
13968,PAY013968,557,20250501,67500,5625.0,0.0,G5,65K-80K,5,GBP
13969,PAY013969,557,20250601,67500,5625.0,835.69,G5,65K-80K,5,GBP
13970,PAY013970,557,20250701,67500,5625.0,0.0,G5,65K-80K,5,GBP
13971,PAY013971,557,20250801,67500,5625.0,0.0,G5,65K-80K,5,GBP
13972,PAY013972,557,20250901,67500,5625.0,0.0,G5,65K-80K,5,GBP
13973,PAY013973,557,20251001,67500,5625.0,0.0,G5,65K-80K,5,GBP
13974,PAY013974,557,20251101,67500,5625.0,0.0,G5,65K-80K,5,GBP
13975,PAY013975,557,20251201,67500,5625.0,0.0,G5,65K-80K,5,GBP
13976,PAY013976,557,20260101,67500,5625.0,0.0,G5,65K-80K,5,GBP
13977,PAY013977,557,20260201,67500,5625.0,0.0,G5,65K-80K,5,GBP
13978,PAY013978,557,20260301,67500,5625.0,0.0,G5,65K-80K,5,GBP
13979,PAY013979,557,20260401,67500,5625.0,0.0,G5,65K-80K,5,GBP
13980,PAY013980,557,20260501,67500,5625.0,2202.92,G5,65K-80K,5,GBP
13981,PAY013981,557,20260601,67500,5625.0,0.0,G5,65K-80K,5,GBP
13982,PAY013982,558,20240101,33500,2791.67,0.0,G4,30K-40K,2,GBP
13983,PAY013983,558,20240201,33500,2791.67,0.0,G4,30K-40K,2,GBP
13984,PAY013984,558,20240301,33500,2791.67,0.0,G4,30K-40K,2,GBP
13985,PAY013985,558,20240401,33500,2791.67,0.0,G4,30K-40K,2,GBP
13986,PAY013986,558,20240501,33500,2791.67,0.0,G4,30K-40K,2,GBP
13987,PAY013987,558,20240601,33500,2791.67,0.0,G4,30K-40K,2,GBP
13988,PAY013988,558,20240701,33500,2791.67,0.0,G4,30K-40K,2,GBP
13989,PAY013989,558,20240801,33500,2791.67,0.0,G4,30K-40K,2,GBP
13990,PAY013990,558,20240901,33500,2791.67,0.0,G4,30K-40K,2,GBP
13991,PAY013991,558,20241001,33500,2791.67,0.0,G4,30K-40K,2,GBP
13992,PAY013992,558,20241101,33500,2791.67,0.0,G4,30K-40K,2,GBP
13993,PAY013993,558,20241201,33500,2791.67,0.0,G4,30K-40K,2,GBP
13994,PAY013994,558,20250101,33500,2791.67,0.0,G4,30K-40K,2,GBP
13995,PAY013995,558,20250201,33500,2791.67,0.0,G4,30K-40K,2,GBP
13996,PAY013996,558,20250301,33500,2791.67,0.0,G4,30K-40K,2,GBP
13997,PAY013997,558,20250401,33500,2791.67,0.0,G4,30K-40K,2,GBP
13998,PAY013998,558,20250501,33500,2791.67,0.0,G4,30K-40K,2,GBP
13999,PAY013999,558,20250601,33500,2791.67,0.0,G4,30K-40K,2,GBP
14000,PAY014000,558,20250701,33500,2791.67,0.0,G4,30K-40K,2,GBP
14001,PAY014001,558,20250801,33500,2791.67,0.0,G4,30K-40K,2,GBP
14002,PAY014002,558,20250901,33500,2791.67,0.0,G4,30K-40K,2,GBP
14003,PAY014003,558,20251001,33500,2791.67,0.0,G4,30K-40K,2,GBP
14004,PAY014004,558,20251101,33500,2791.67,0.0,G4,30K-40K,2,GBP
14005,PAY014005,558,20251201,33500,2791.67,0.0,G4,30K-40K,2,GBP
14006,PAY014006,558,20260101,33500,2791.67,0.0,G4,30K-40K,2,GBP
14007,PAY014007,558,20260201,33500,2791.67,0.0,G4,30K-40K,2,GBP
