payroll_id,employee_id,pay_period,annual_salary,monthly_salary,bonus_amount,pay_grade,salary_band,currency,ingestion_timestamp,source_file_name,source_system,pipeline_run_id,salary_band_sort_order
PAY012482,EMP0494,2025-07-01,33500,2791.67,0.0,G3,30K-40K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,2
PAY012483,EMP0494,2025-08-01,33500,2791.67,0.0,G3,30K-40K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,2
PAY012484,EMP0494,2025-09-01,33500,2791.67,0.0,G3,30K-40K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,2
PAY012485,EMP0494,2025-10-01,33500,2791.67,0.0,G3,30K-40K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,2
PAY012486,EMP0494,2025-11-01,33500,2791.67,0.0,G3,30K-40K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,2
PAY012487,EMP0494,2025-12-01,33500,2791.67,0.0,G3,30K-40K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,2
PAY012488,EMP0494,2026-01-01,33500,2791.67,0.0,G3,30K-40K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,2
PAY012489,EMP0494,2026-02-01,33500,2791.67,0.0,G3,30K-40K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,2
PAY012490,EMP0494,2026-03-01,33500,2791.67,0.0,G3,30K-40K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,2
PAY012491,EMP0494,2026-04-01,33500,2791.67,0.0,G3,30K-40K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,2
PAY012492,EMP0494,2026-05-01,33500,2791.67,0.0,G3,30K-40K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,2
PAY012493,EMP0494,2026-06-01,33500,2791.67,0.0,G3,30K-40K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,2
PAY012494,EMP0495,2024-01-01,77500,6458.33,0.0,G6,65K-80K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,5
PAY012495,EMP0495,2024-02-01,77500,6458.33,3490.32,G6,65K-80K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,5
PAY012496,EMP0495,2024-03-01,77500,6458.33,0.0,G6,65K-80K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,5
PAY012497,EMP0495,2024-04-01,77500,6458.33,0.0,G6,65K-80K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,5
PAY012498,EMP0495,2024-05-01,77500,6458.33,0.0,G6,65K-80K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,5
PAY012499,EMP0495,2024-06-01,77500,6458.33,0.0,G6,65K-80K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,5
PAY012500,EMP0495,2024-07-01,77500,6458.33,0.0,G6,65K-80K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,5
PAY012501,EMP0495,2024-08-01,77500,6458.33,0.0,G6,65K-80K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,5
PAY012502,EMP0495,2024-09-01,77500,6458.33,0.0,G6,65K-80K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,5
PAY012503,EMP0495,2024-10-01,77500,6458.33,0.0,G6,65K-80K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,5
PAY012504,EMP0495,2024-11-01,77500,6458.33,0.0,G6,65K-80K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,5
PAY012505,EMP0495,2024-12-01,77500,6458.33,0.0,G6,65K-80K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,5
PAY012506,EMP0495,2025-01-01,77500,6458.33,1970.7,G6,65K-80K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,5
PAY012507,EMP0495,2025-02-01,77500,6458.33,0.0,G6,65K-80K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,5
PAY012508,EMP0495,2025-03-01,77500,6458.33,0.0,G6,65K-80K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,5
PAY012509,EMP0495,2025-04-01,77500,6458.33,0.0,G6,65K-80K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,5
PAY012510,EMP0495,2025-05-01,77500,6458.33,0.0,G6,65K-80K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,5
PAY012511,EMP0495,2025-06-01,77500,6458.33,0.0,G6,65K-80K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,5
PAY012512,EMP0495,2025-07-01,77500,6458.33,0.0,G6,65K-80K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,5
PAY012513,EMP0495,2025-08-01,77500,6458.33,0.0,G6,65K-80K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,5
PAY012514,EMP0495,2025-09-01,77500,6458.33,0.0,G6,65K-80K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,5
PAY012515,EMP0495,2025-10-01,77500,6458.33,3022.51,G6,65K-80K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,5
PAY012516,EMP0495,2025-11-01,77500,6458.33,2909.19,G6,65K-80K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,5
PAY012517,EMP0495,2025-12-01,77500,6458.33,0.0,G6,65K-80K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,5
PAY012518,EMP0495,2026-01-01,77500,6458.33,727.74,G6,65K-80K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,5
PAY012519,EMP0495,2026-02-01,77500,6458.33,0.0,G6,65K-80K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,5
PAY012520,EMP0495,2026-03-01,77500,6458.33,0.0,G6,65K-80K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,5
PAY012521,EMP0495,2026-04-01,77500,6458.33,0.0,G6,65K-80K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,5
PAY012522,EMP0495,2026-05-01,77500,6458.33,0.0,G6,65K-80K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,5
PAY012523,EMP0495,2026-06-01,77500,6458.33,0.0,G6,65K-80K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,5
PAY012524,EMP0496,2025-04-01,48000,4000.0,0.0,G4,40K-50K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,3
PAY012525,EMP0496,2025-05-01,48000,4000.0,0.0,G4,40K-50K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,3
PAY012526,EMP0496,2025-06-01,48000,4000.0,0.0,G4,40K-50K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,3
PAY012527,EMP0496,2025-07-01,48000,4000.0,0.0,G4,40K-50K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,3
PAY012528,EMP0496,2025-08-01,48000,4000.0,0.0,G4,40K-50K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,3
PAY012529,EMP0496,2025-09-01,48000,4000.0,0.0,G4,40K-50K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,3
PAY012530,EMP0496,2025-10-01,48000,4000.0,0.0,G4,40K-50K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,3
PAY012531,EMP0496,2025-11-01,48000,4000.0,0.0,G4,40K-50K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,3
PAY012532,EMP0496,2025-12-01,48000,4000.0,1859.26,G4,40K-50K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,3
PAY012533,EMP0496,2026-01-01,48000,4000.0,263.89,G4,40K-50K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,3
PAY012534,EMP0496,2026-02-01,48000,4000.0,0.0,G4,40K-50K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,3
PAY012535,EMP0496,2026-03-01,48000,4000.0,0.0,G4,40K-50K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,3
PAY012536,EMP0496,2026-04-01,48000,4000.0,0.0,G4,40K-50K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,3
PAY012537,EMP0496,2026-05-01,48000,4000.0,0.0,G4,40K-50K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,3
PAY012538,EMP0496,2026-06-01,48000,4000.0,0.0,G4,40K-50K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,3
PAY012539,EMP0497,2024-01-01,46000,3833.33,0.0,G4,40K-50K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,3
PAY012540,EMP0497,2024-02-01,46000,3833.33,0.0,G4,40K-50K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,3
PAY012541,EMP0497,2024-03-01,46000,3833.33,0.0,G4,40K-50K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,3
PAY012542,EMP0497,2024-04-01,46000,3833.33,0.0,G4,40K-50K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,3
PAY012543,EMP0497,2024-05-01,46000,3833.33,0.0,G4,40K-50K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,3
PAY012544,EMP0497,2024-06-01,46000,3833.33,1753.0,G4,40K-50K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,3
PAY012545,EMP0497,2024-07-01,46000,3833.33,0.0,G4,40K-50K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,3
PAY012546,EMP0497,2024-08-01,46000,3833.33,0.0,G4,40K-50K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,3
PAY012547,EMP0497,2024-09-01,46000,3833.33,0.0,G4,40K-50K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,3
PAY012548,EMP0497,2024-10-01,46000,3833.33,0.0,G4,40K-50K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,3
PAY012549,EMP0497,2024-11-01,46000,3833.33,0.0,G4,40K-50K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,3
PAY012550,EMP0497,2024-12-01,46000,3833.33,0.0,G4,40K-50K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,3
PAY012551,EMP0497,2025-01-01,46000,3833.33,0.0,G4,40K-50K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,3
PAY012552,EMP0497,2025-02-01,46000,3833.33,0.0,G4,40K-50K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,3
PAY012553,EMP0498,2024-01-01,26500,2208.33,2815.32,G3,Under 30K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,1
PAY012554,EMP0498,2024-02-01,26500,2208.33,0.0,G3,Under 30K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,1
PAY012555,EMP0498,2024-03-01,26500,2208.33,0.0,G3,Under 30K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,1
PAY012556,EMP0498,2024-04-01,26500,2208.33,0.0,G3,Under 30K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,1
PAY012557,EMP0498,2024-05-01,26500,2208.33,0.0,G3,Under 30K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,1
PAY012558,EMP0498,2024-06-01,26500,2208.33,0.0,G3,Under 30K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,1
PAY012559,EMP0498,2024-07-01,26500,2208.33,0.0,G3,Under 30K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,1
PAY012560,EMP0498,2024-08-01,26500,2208.33,0.0,G3,Under 30K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,1
PAY012561,EMP0498,2024-09-01,26500,2208.33,0.0,G3,Under 30K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,1
PAY012562,EMP0498,2024-10-01,26500,2208.33,0.0,G3,Under 30K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,1
PAY012563,EMP0498,2024-11-01,26500,2208.33,0.0,G3,Under 30K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,1
PAY012564,EMP0498,2024-12-01,26500,2208.33,0.0,G3,Under 30K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,1
PAY012565,EMP0498,2025-01-01,26500,2208.33,0.0,G3,Under 30K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,1
PAY012566,EMP0498,2025-02-01,26500,2208.33,0.0,G3,Under 30K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,1
PAY012567,EMP0498,2025-03-01,26500,2208.33,0.0,G3,Under 30K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,1
PAY012568,EMP0498,2025-04-01,26500,2208.33,0.0,G3,Under 30K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,1
PAY012569,EMP0498,2025-05-01,26500,2208.33,0.0,G3,Under 30K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,1
PAY012570,EMP0498,2025-06-01,26500,2208.33,0.0,G3,Under 30K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,1
PAY012571,EMP0498,2025-07-01,26500,2208.33,0.0,G3,Under 30K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,1
PAY012572,EMP0498,2025-08-01,26500,2208.33,0.0,G3,Under 30K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,1
PAY012573,EMP0498,2025-09-01,26500,2208.33,0.0,G3,Under 30K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,1
PAY012574,EMP0498,2025-10-01,26500,2208.33,0.0,G3,Under 30K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,1
PAY012575,EMP0498,2025-11-01,26500,2208.33,0.0,G3,Under 30K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,1
PAY012576,EMP0498,2025-12-01,26500,2208.33,0.0,G3,Under 30K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,1
PAY012577,EMP0498,2026-01-01,26500,2208.33,0.0,G3,Under 30K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,1
PAY012578,EMP0498,2026-02-01,26500,2208.33,577.37,G3,Under 30K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,1
PAY012579,EMP0498,2026-03-01,26500,2208.33,0.0,G3,Under 30K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,1
PAY012580,EMP0498,2026-04-01,26500,2208.33,0.0,G3,Under 30K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,1
PAY012581,EMP0498,2026-05-01,26500,2208.33,0.0,G3,Under 30K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,1
PAY012582,EMP0498,2026-06-01,26500,2208.33,0.0,G3,Under 30K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,1
PAY012583,EMP0499,2024-01-01,23000,1916.67,0.0,G3,Under 30K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,1
PAY012584,EMP0499,2024-02-01,23000,1916.67,0.0,G3,Under 30K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,1
PAY012585,EMP0499,2024-03-01,23000,1916.67,0.0,G3,Under 30K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,1
PAY012586,EMP0499,2024-04-01,23000,1916.67,0.0,G3,Under 30K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,1
PAY012587,EMP0499,2024-05-01,23000,1916.67,0.0,G3,Under 30K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,1
PAY012588,EMP0499,2024-06-01,23000,1916.67,0.0,G3,Under 30K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,1
PAY012589,EMP0499,2024-07-01,23000,1916.67,0.0,G3,Under 30K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,1
PAY012590,EMP0499,2024-08-01,23000,1916.67,0.0,G3,Under 30K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,1
PAY012591,EMP0499,2024-09-01,23000,1916.67,0.0,G3,Under 30K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,1
PAY012592,EMP0499,2024-10-01,23000,1916.67,0.0,G3,Under 30K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,1
PAY012593,EMP0499,2024-11-01,23000,1916.67,0.0,G3,Under 30K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,1
PAY012594,EMP0499,2024-12-01,23000,1916.67,0.0,G3,Under 30K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,1
PAY012595,EMP0499,2025-01-01,23000,1916.67,0.0,G3,Under 30K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,1
PAY012596,EMP0499,2025-02-01,23000,1916.67,781.86,G3,Under 30K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,1
PAY012597,EMP0499,2025-03-01,23000,1916.67,0.0,G3,Under 30K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,1
PAY012598,EMP0499,2025-04-01,23000,1916.67,2538.63,G3,Under 30K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,1
PAY012599,EMP0499,2025-05-01,23000,1916.67,0.0,G3,Under 30K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,1
PAY012600,EMP0499,2025-06-01,23000,1916.67,0.0,G3,Under 30K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,1
PAY012601,EMP0499,2025-07-01,23000,1916.67,0.0,G3,Under 30K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,1
PAY012602,EMP0499,2025-08-01,23000,1916.67,0.0,G3,Under 30K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,1
PAY012603,EMP0499,2025-09-01,23000,1916.67,0.0,G3,Under 30K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,1
PAY012604,EMP0499,2025-10-01,23000,1916.67,0.0,G3,Under 30K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,1
PAY012605,EMP0499,2025-11-01,23000,1916.67,0.0,G3,Under 30K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,1
PAY012606,EMP0499,2025-12-01,23000,1916.67,0.0,G3,Under 30K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,1
PAY012607,EMP0499,2026-01-01,23000,1916.67,0.0,G3,Under 30K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,1
PAY012608,EMP0499,2026-02-01,23000,1916.67,0.0,G3,Under 30K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,1
PAY012609,EMP0499,2026-03-01,23000,1916.67,0.0,G3,Under 30K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,1
PAY012610,EMP0500,2025-07-01,42500,3541.67,0.0,G4,40K-50K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,3
PAY012611,EMP0500,2025-08-01,42500,3541.67,0.0,G4,40K-50K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,3
PAY012612,EMP0500,2025-09-01,42500,3541.67,0.0,G4,40K-50K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,3
PAY012613,EMP0500,2025-10-01,42500,3541.67,0.0,G4,40K-50K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,3
PAY012614,EMP0500,2025-11-01,42500,3541.67,0.0,G4,40K-50K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,3
PAY012615,EMP0500,2025-12-01,42500,3541.67,0.0,G4,40K-50K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,3
PAY012616,EMP0500,2026-01-01,42500,3541.67,0.0,G4,40K-50K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,3
PAY012617,EMP0500,2026-02-01,42500,3541.67,0.0,G4,40K-50K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,3
PAY012618,EMP0500,2026-03-01,42500,3541.67,0.0,G4,40K-50K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,3
PAY012619,EMP0500,2026-04-01,42500,3541.67,0.0,G4,40K-50K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,3
PAY012620,EMP0500,2026-05-01,42500,3541.67,0.0,G4,40K-50K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,3
PAY012621,EMP0500,2026-06-01,42500,3541.67,0.0,G4,40K-50K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,3
PAY012622,EMP0501,2024-01-01,39500,3291.67,0.0,G4,30K-40K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,2
PAY012623,EMP0501,2024-02-01,39500,3291.67,0.0,G4,30K-40K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,2
PAY012624,EMP0501,2024-03-01,39500,3291.67,0.0,G4,30K-40K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,2
